time,magnitude
0.0,-0.5570406791165438
0.01,-0.315465416868895
0.02,-0.47103009178712246
0.03,-0.2739979093705689
0.04,-0.10707515535559438
0.05,0.4185772431656922
0.06,-0.16057951935285122
0.07,-0.7928128533847963
0.08,0.5700339232475802
0.09,-0.4185450668075198
0.1,-0.02936021355231436
0.11,0.22326825347035575
0.12,0.0998052092013914
0.13,0.5470897737607378
0.14,0.23950157169637945
0.15,-0.430654789848554
0.16,1.089281086995831
0.17,0.09716673166911662
0.18,-0.07367011331075311
0.19,0.48196271152778547
0.2,0.12472547296503611
0.21,0.19961409646966355
0.22,1.2460919993003434
0.23,-0.13756071412752333
0.24,-0.1588804470086979
0.25,0.0582892560062319
0.26,0.5357579677905193
0.27,-0.7532670150951996
0.28,-0.9827779457382526
0.29,-0.2935576353100738
0.3,-0.8169614795296436
0.31,-0.21241567376281922
0.32,0.2512498480646451
0.33,-0.4453744317761318
0.34,-0.7134132883906712
0.35000000000000003,0.034668580857673985
0.36,0.43127174230758514
0.37,-0.8474867192583063
0.38,0.4101161991529921
0.39,0.4086531018691631
0.4,0.477042551078314
0.41000000000000003,0.6092401074358432
0.42,1.101006962329808
0.43,-0.1780460243095276
0.44,0.054785790038929055
0.45,-0.20821921662401277
0.46,0.0009884223779053878
0.47000000000000003,0.7664366778181559
0.48,-0.6725072419653344
0.49,-0.43052483608278774
0.5,0.6885904682522807
0.51,0.5100182534510449
0.52,-0.181565823408539
0.53,0.4272010005603599
0.54,0.17060792124601662
0.55,0.750137304500494
0.56,0.03725479691338631
0.5700000000000001,0.5128160569362912
0.58,1.32100595524631
0.59,0.2990495775237331
0.6,0.02466408289742181
0.61,0.3612234926104897
0.62,-0.18264042910194245
0.63,1.193983852762366
0.64,0.09003551884799074
0.65,-0.13646666011275643
0.66,-0.4178445025100181
0.67,0.5486100958032192
0.68,0.4335937064138694
0.6900000000000001,-0.2486771857070466
0.7000000000000001,0.28822567256121134
0.71,-0.7542779841064282
0.72,0.09248528753657813
0.73,0.22637817603834726
0.74,0.8536649047796114
0.75,-0.3854094013643447
0.76,-0.6391763144011622
0.77,-0.44771398046252087
0.78,-0.66828425015746
0.79,0.6683286788794915
0.8,0.7743196475120183
0.81,0.16010828897441445
0.8200000000000001,0.610647472842574
0.8300000000000001,0.06697919029011766
0.84,-0.047555823850383004
0.85,-0.16651880952688083
0.86,-0.15519549568878274
0.87,-0.7739007781545156
0.88,0.13212738180366954
0.89,-0.020166955107021878
0.9,0.3726803620389379
0.91,0.04676174821930485
0.92,-0.08135185078454589
0.93,-0.43559651500381535
0.9400000000000001,0.03607661841088066
0.9500000000000001,0.369118615408081
0.96,-0.5716694955419304
0.97,0.04373687684036962
0.98,0.11652147576474196
0.99,-0.35903239180913216
1.0,-0.2939281524540001
1.01,0.11530542438310722
1.02,-0.5667105091463115
1.03,0.17496185762469627
1.04,-0.4476771868296
1.05,0.5314268465166082
1.06,1.16891387269415
1.07,-0.43037840085090984
1.08,0.26710393118733733
1.09,-0.36337095244100964
1.1,0.5204770868988947
1.11,-0.6326292045426075
1.12,0.24029337921385632
1.1300000000000001,-0.43649448344467634
1.1400000000000001,-0.10349229454918438
1.1500000000000001,-0.5155126375736535
1.16,0.4111752354478768
1.17,-0.4184901772197935
1.18,0.2759821296659138
1.19,-0.17204901413116647
1.2,-0.05723618589943147
1.21,0.07387795370006427
1.22,-0.38091233582942435
1.23,0.10518355677044346
1.24,0.7651672821772055
1.25,-0.38904739291635715
1.26,0.5859050716369224
1.27,0.7490488167438921
1.28,-0.408077494514022
1.29,-0.727527302545276
1.3,0.15098045008588235
1.31,-0.2737037613834365
1.32,0.9343016095815012
1.33,0.0174037702499161
1.34,-0.4010997040175896
1.35,-0.5735797555058557
1.36,0.5449524795454151
1.37,-0.28559198704209326
1.3800000000000001,0.02191439973021413
1.3900000000000001,0.47790137255624043
1.4000000000000001,-0.2421291759654151
1.41,-0.02296441437008032
1.42,-0.008284204911260038
1.43,0.34166225575804593
1.44,0.2953721677551629
1.45,-0.11005686562741426
1.46,0.031824530748258854
1.47,-0.1858895057617442
1.48,-0.7388062034597224
1.49,0.1288004286990647
1.5,0.9460958804165339
1.51,-0.4418595703455314
1.52,-0.3865148548013515
1.53,-0.4353638858218707
1.54,0.36229588936156126
1.55,0.22424272709822005
1.56,-0.07926884620822836
1.57,-0.4590095308194825
1.58,0.04618839581996215
1.59,-0.7823110636679022
1.6,0.07171328342874661
1.61,0.43576219304396707
1.62,-0.6255995683168389
1.6300000000000001,-0.7662591384148318
1.6400000000000001,0.7897189458474297
1.6500000000000001,-0.30587981975229245
1.6600000000000001,0.567973922971911
1.67,-0.07699883259891585
1.68,-0.08097740847066373
1.69,0.21920634974832262
1.7,-0.4419994283732203
1.71,0.06624857174782277
1.72,-0.19074470741204638
1.73,-0.6602467217025157
1.74,0.16874103736319954
1.75,-0.13165390343895808
1.76,-0.0785124142223539
1.77,-0.6050804717070789
1.78,0.7957001838814021
1.79,0.43835709319305804
1.8,0.4820779420859893
1.81,-0.152722351220841
1.82,-0.8645914447517101
1.83,0.9764586912447554
1.84,-0.030548754002934067
1.85,-0.3743998980100269
1.86,0.20840078724155695
1.87,0.5835603940016487
1.8800000000000001,-0.011525278042733096
1.8900000000000001,0.6392875839696872
1.9000000000000001,0.5414999692584342
1.9100000000000001,-0.5381905937010292
1.92,-0.3368950528297382
1.93,0.47876858163988373
1.94,-1.356306281905219
1.95,-0.07472784658249439
1.96,-0.7154156008123359
1.97,-0.23827690071676233
1.98,-0.14941004451460208
1.99,-0.17912218895375398
2.0,-0.2761306260563043
2.0100000000000002,-0.548571824814407
2.02,1.145955633409343
2.0300000000000002,0.9337310020806754
2.04,-0.5810329101281415
2.05,0.7910583756517836
2.06,-0.19973274523642645
2.07,0.06459373666585523
2.08,-0.03163697994845793
2.09,-0.3298743206269829
2.1,0.49192617180307335
2.11,0.0629432652883289
2.12,-0.2382757116096207
2.13,-0.6522947219002363
2.14,-0.4467975068595602
2.15,-0.8206900578010484
2.16,0.006111774207584733
2.17,-0.5983327961421979
2.18,-0.13278025625927062
2.19,0.6850509268051854
2.2,0.5996497864607928
2.21,-0.016138447051308905
2.22,-0.04354236307157496
2.23,0.939937274710504
2.24,0.2603780601793556
2.25,-0.16390322993826145
2.2600000000000002,-0.713009058560226
2.27,0.19693660908237162
2.2800000000000002,0.4146618862914312
2.29,-0.31582576225682196
2.3000000000000003,0.14560137756901625
2.31,-0.18178664745751455
2.32,-0.09201619959950136
2.33,-1.2439110287811657
2.34,-0.11089070185806775
2.35,0.48468465120402715
2.36,-0.3157012777832791
2.37,0.02626318410765813
2.38,-0.3779753533459602
2.39,0.18022083814638645
2.4,-0.1082615987680868
2.41,-0.4696207703410034
2.42,0.6662757338325639
2.43,0.46446600676610755
2.44,-0.3024533819640874
2.45,0.2488941547088887
2.46,0.26870600141019035
2.47,0.321150617505588
2.48,-0.8471279479975389
2.49,0.503303270516314
2.5,-0.2848494814628657
2.5100000000000002,-0.17891396672063345
2.52,1.3189408761301
2.5300000000000002,0.1509366903605059
2.54,-0.19316123772358776
2.5500000000000003,-1.102647186377953
2.56,0.6948820669731778
2.57,-0.6726048354043013
2.58,-0.5017194517497517
2.59,-0.1656761495439246
2.6,0.7082058958501463
2.61,0.3866199933328796
2.62,-0.07891875492012998
2.63,0.1541460318194105
2.64,-0.3001928464355529
2.65,0.06982684478267541
2.66,0.03666837238906834
2.67,0.48438494784067665
2.68,0.48358906121947476
2.69,0.2469886911028224
2.7,-0.18117377877305113
2.71,0.3709111471950633
2.72,-0.0459842331015233
2.73,-0.5409571843565665
2.74,-0.20164389595546933
2.75,0.04226349189216227
2.7600000000000002,0.45510789183237266
2.77,-0.09176408607857653
2.7800000000000002,-0.604599355619803
2.79,0.028370841648409705
2.8000000000000003,0.05672802002827619
2.81,0.09291881445137652
2.82,0.4599357579772151
2.83,0.5094616200449492
2.84,-0.2971054361908333
2.85,-0.3080717290244717
2.86,-0.5200993554777366
2.87,0.34940783514023815
2.88,0.7244100541688577
2.89,-0.1575409639544617
2.9,-0.12071528236249655
2.91,0.733391278449488
2.92,0.25277892660750384
2.93,0.21811785240052753
2.94,-0.5954582529868634
2.95,0.3393640346397095
2.96,-0.4645681702548791
2.97,-0.5670100929674791
2.98,-0.17338578838335608
2.99,-0.2928963617243451
3.0,-0.11079984719251966
3.0100000000000002,-0.7204908172624593
3.02,0.47940815323383623
3.0300000000000002,0.5638431472582145
3.04,-0.9736712370704071
3.0500000000000003,0.4892289028332751
3.06,-0.40526431491081316
3.0700000000000003,0.42848776849139303
3.08,-0.03422324633320782
3.09,0.014387782040499293
3.1,-0.09254882471060935
3.11,0.6060646021167431
3.12,-0.6197940062625141
3.13,0.30392016936750427
3.14,0.5506650824447752
3.15,0.3581700402702053
3.16,1.1623494571617088
3.17,-0.26447338136234944
3.18,0.4786524112967656
3.19,-0.05304531767071016
3.2,0.6167030381763348
3.21,-0.003844497860684737
3.22,-0.19393789093123479
3.23,0.6530361019358145
3.24,-0.245780969509465
3.25,-0.7063628794502781
3.2600000000000002,-0.25842344158691427
3.27,0.30951647329426624
3.2800000000000002,0.6960193757935457
3.29,0.055564687648256054
3.3000000000000003,0.6590985336170126
3.31,-0.6790874607387968
3.3200000000000003,-0.22163173240895145
3.33,-0.14428755857705058
3.34,-0.05727971373625983
3.35,0.042047194125098254
3.36,0.3454554786960964
3.37,-0.22240341908524514
3.38,0.0695143434765628
3.39,-0.022561445162025826
3.4,-0.46294495194557495
3.41,-0.056833344540717694
3.42,-0.07182976494855907
3.43,-0.08254028250152305
3.44,0.015879728290725374
3.45,0.037836770306693066
3.46,-0.21614758955366511
3.47,0.6363573669856324
3.48,-0.5847403146015083
3.49,-0.36048505423494814
3.5,1.389981812111778
3.5100000000000002,-0.518995677494615
3.52,-0.6768773373548793
3.5300000000000002,0.3672383725006089
3.54,-1.038559926886937
3.5500000000000003,-0.11763695498621946
3.56,1.0729124625382442
3.5700000000000003,-0.7724679610767002
3.58,-0.9909822428693567
3.59,-0.7495906009788491
3.6,0.4491797841734928
3.61,0.5623883599929063
3.62,-0.2562943984892544
3.63,0.34160620200053443
3.64,0.6951276637559948
3.65,0.8936732072149127
3.66,-0.12316764058992409
3.67,-1.1507358588349934
3.68,-0.41043946120484337
3.69,-0.2134020974676288
3.7,-0.1294693982891953
3.71,-0.09392970050435975
3.72,0.5594472989653346
3.73,0.6372142133437907
3.74,-0.08583682696239167
3.75,0.5492424380259093
3.7600000000000002,0.1788306833155447
3.77,0.03225298643128586
3.7800000000000002,0.4532720785549819
3.79,0.036126024118957906
3.8000000000000003,1.0289055885488811
3.81,-0.7192055833972796
3.8200000000000003,-0.25758544954600887
3.83,-0.06325944847697515
3.84,0.21972634522899528
3.85,0.6339802435515445
3.86,-0.012199283618078325
3.87,-0.7111148247531036
3.88,0.42125694822750215
3.89,0.3774793830709822
3.9,-0.970929329689703
3.91,-0.0019020668353996917
3.92,-0.795070915340149
3.93,-0.33232554875103126
3.94,-0.4514044634813999
3.95,0.4046323491209929
3.96,0.058415087086091895
3.97,-0.6427955003780138
3.98,0.44003298147867115
3.99,-0.7169029119642072
4.0,0.16505689523547182
4.01,-0.40700533464577787
4.0200000000000005,-0.18283854126525995
4.03,0.252135374019192
4.04,0.2607246995297645
4.05,0.6684845367779801
4.0600000000000005,-0.041126849835726585
4.07,0.15322543148167034
4.08,-0.2188686612021623
4.09,0.09099494131139882
4.1,0.21974302400425585
4.11,-0.04915492372718801
4.12,-0.9018752420462481
4.13,0.16573544816544766
4.14,0.1822807386777285
4.15,-0.34008673817397544
4.16,-0.6421935180362571
4.17,0.7379395752519827
4.18,0.245722755447201
4.19,-0.11454051546085485
4.2,-0.5685164415737437
4.21,-0.41090741421067295
4.22,0.6512951983931158
4.23,0.06883097043402304
4.24,-0.2752935335003533
4.25,0.2548446156123281
4.26,-0.4071990937231619
4.2700000000000005,0.7504215151401892
4.28,0.6764002674483626
4.29,-0.2332870356013883
4.3,-0.3143351235154302
4.3100000000000005,-1.30906659934614
4.32,-0.740790385775684
4.33,-0.6697348874788781
4.34,0.06759517049369294
4.3500000000000005,-0.1631168522206798
4.36,-0.6726677437076207
4.37,-0.14058202123227864
4.38,0.25266857382367425
4.39,0.26391967495779356
4.4,-0.9498351404294406
4.41,-0.06413174024191541
4.42,-0.6916703884858052
4.43,0.45086434857013696
4.44,0.39207320817674923
4.45,-0.4490136131622292
4.46,-0.38302260120019993
4.47,-0.23063352524915362
4.48,-1.1263966973656696
4.49,0.1679840867202883
4.5,-0.13642227317006536
4.51,0.48508754128392956
4.5200000000000005,-0.5492046089812763
4.53,-0.3095614741249658
4.54,-0.7532626290195577
