ax,ay,az
180.91895,204.54614,-66.27037
226.37384,140.63535,-15.727987
289.5604,151.30646,117.9795
245.22432,138.6439,166.1719
233.16544,-12.184207,97.19822
273.72415,-88.173065,105.66771
264.8893,-134.56201,154.08284
234.9116,-249.1252,98.59075
176.0031,-315.2043,37.92285
165.01898,-205.83943,44.9069
120.6579,-124.591675,14.364052
25.285435,-203.23248,-6.2665377
-51.21852,-108.68807,10.655899
-198.349,36.387863,-31.594488
-304.2653,9.651286,-87.78539
-335.73972,52.454926,-45.321854
-380.27036,197.63597,45.05862
-401.21722,220.00406,31.299215
-362.7099,154.4421,3.228906
-292.58313,202.29652,37.470455
-234.70691,197.83475,-2.858413
-142.6612,67.96555,-95.55979
4.811986,32.716526,-116.13628
95.60688,30.284924,-154.03831
125.83938,-83.90407,-227.8172
284.5927,-145.54587,-206.45305
418.56943,-51.97012,-164.34901
387.62518,-65.927765,-185.80193
362.29184,-91.67836,-198.41267
365.8236,70.134384,-146.28192
372.3506,116.649,-90.86092
322.34497,18.078491,-20.996124
282.26788,-20.470469,107.77116
244.82732,-65.958565,143.7953
144.95128,-187.69263,61.569866
69.10273,-215.99797,70.49057
-27.366562,-120.83242,180.46938
-135.94254,-124.54121,183.01396
-213.55124,-171.57321,132.6427
-244.97926,-60.37306,169.76927
-318.23972,76.794464,159.61275
-432.8786,99.42064,83.929016
-404.81052,194.69841,69.770195
-368.17343,324.8595,35.111523
-410.64374,285.52203,-74.91257
-378.1268,225.65019,-105.38161
-251.43607,249.13634,-42.57342
-143.41559,143.45596,-29.78701
-109.240906,-40.491943,-64.964355
-34.86476,-66.17212,-70.135765
20.201494,-124.03252,-95.18
17.044083,-308.41934,-152.52301
111.8878,-338.84467,-93.98263
202.93323,-189.83032,24.068226
257.75098,-158.0083,56.21876
363.69604,-148.53362,78.203964
449.09998,35.24171,116.22316
452.86856,84.4558,102.74719
417.80518,-0.89072096,78.25236
446.54257,72.95129,130.67896
374.97925,141.7259,160.33232
178.99951,-14.868155,88.715164
80.60166,-130.62793,56.86808
-43.71514,-83.73369,98.61608
-202.50525,-107.79,75.73297
-275.93604,-138.88348,11.374639
-367.42587,-19.740055,2.141002
-488.3585,110.37658,-72.4013
-552.2264,74.690384,-182.04468
-528.30634,121.99619,-191.18597
-474.78793,274.23114,-135.59598
-443.93436,231.61925,-107.52132
-365.97412,165.07889,-118.85495
-236.1151,141.12813,-88.17681
-154.87975,58.343,-101.92638
-10.652647,-62.35056,-102.51829
230.08366,-110.942505,44.00861
350.93634,-18.124615,143.6905
400.51285,-52.277794,93.21071
498.0525,-102.526184,71.66721
567.0026,-3.446273,101.6261
525.267,-55.19763,52.09696
467.3678,-81.771866,27.622227
411.06656,51.57203,53.118023
209.99892,60.12908,15.596032
3.8184972,-26.047543,8.273266
-92.93685,-47.046764,64.46313
-167.22427,-41.29797,47.255745
-245.91812,-151.14421,-18.613945
-244.55243,-188.44704,-12.807565
-227.63036,-110.32176,37.052094
-303.93225,-215.76332,-3.7571564
-326.4603,-307.70956,-79.79032
-322.6217,-205.92368,-28.218578
-354.86978,-120.24963,-36.44191
-386.7916,-107.057434,-158.55727
-317.68243,-2.0864544,-166.02895
-175.45782,157.0923,-138.48296
-134.72821,108.53094,-188.54611
-33.849133,68.71591,-176.54514
161.23407,198.53734,-120.119865
296.45114,187.56207,-162.01903
379.196,106.87647,-190.29579
498.06152,153.96355,-113.78337
520.7577,210.84836,-18.380014
415.2574,88.59093,27.67633
408.11044,34.937374,46.527607
368.32602,145.62456,103.61161
295.02875,48.560555,148.50583
264.33646,-35.958553,178.98494
219.98997,-3.698518,243.05165
142.39636,-43.968224,252.54393
1.9594239,-97.950096,209.30154
-62.174744,-71.68379,193.62314
-129.22644,-27.388916,183.98187
-254.23097,-125.823746,171.3702
-309.76837,-84.647545,191.15755
-300.8252,43.2296,182.73923
-353.29477,26.579048,59.675068
-389.6592,33.46641,-48.255157
-247.14813,127.93676,-28.3314
-217.44826,162.5446,-62.981792
-270.69678,44.986717,-189.9894
-212.83656,116.721756,-216.05518
-179.68721,204.32335,-200.73094
-127.66076,83.05909,-210.7449
-7.33073,89.37917,-143.99344
165.83163,128.86911,-39.566914
238.976,59.261513,14.265144
277.84467,-57.135906,54.579296
414.54257,-50.075733,143.99689
413.17535,-13.98315,186.68333
396.81686,-145.00769,149.98048
425.57855,-153.60983,143.14964
293.26285,-65.82204,116.89755
136.20438,-105.96981,29.859447
44.435535,-73.478714,18.993698
-43.444935,46.547447,62.70984
-200.2326,45.427418,11.900485
-361.07294,17.5088,-55.047928
-396.32532,62.812218,-58.391052
-485.1687,77.44411,-55.870995
-599.22107,-23.955027,-50.616516
-555.85876,-86.01051,-3.9499414
-567.86975,-78.33178,33.19896
-631.00256,-190.7516,-59.438583
-549.42975,-229.7737,-155.07375
-408.3875,-120.488556,-142.92152
-290.27667,-79.278656,-213.09866
-128.75891,-123.27923,-315.21594
106.80698,-82.339645,-306.38593
268.17108,15.30812,-276.0815
358.94443,-25.516764,-252.4188
473.28964,-37.226208,-169.51036
558.75903,57.466225,-21.197248
558.37695,66.38526,52.674942
521.2059,-19.60853,54.153366
585.8459,-2.144071,103.10532
563.54144,69.68694,138.2698
455.98636,-2.4484499,137.06157
450.2929,-0.9701124,173.46573
355.36053,75.72609,192.51212
216.94029,8.432145,140.7256
179.29991,-25.504255,172.75055
151.50645,70.64382,284.2341
-20.73478,75.59638,295.33304
-203.78995,11.827553,247.4763
-302.04977,66.52255,225.20294
-464.36374,53.519245,146.23727
-541.99384,-28.926723,6.355152
-495.40158,18.752737,-48.339325
-417.46097,74.22117,-45.38667
-366.04727,8.024306,-100.55023
-273.50662,-67.050674,-152.79147
-132.30917,4.3794026,-151.55865
-119.21878,4.3240113,-163.09961
-96.46834,-103.778336,-178.33598
-31.44908,-19.514957,-140.26083
40.6882,119.720955,-87.111015
147.03369,52.45002,-66.258095
242.23468,17.188656,2.072518
294.05408,124.53909,128.06429
234.77365,48.7231,133.91577
194.82063,-15.836314,85.69333
211.66624,77.228386,100.93568
154.7386,77.517265,54.86062
95.42777,31.196938,2.4846494
112.74057,69.94866,27.800346
61.87413,162.6576,40.970455
-36.34616,127.44554,-7.1078677
-32.460915,101.28729,-28.846394
-18.21016,106.8775,18.302223
-109.36131,-12.510091,-8.257309
-258.8709,-107.38425,-36.068413
-354.909,-115.57656,14.278823
-440.30273,-103.31094,-32.081745
-491.39587,-213.74562,-162.79646
-451.83752,-251.56064,-196.74928
-348.52698,-176.81601,-122.6602
-223.69711,-283.87326,-137.04655
-140.68323,-331.55768,-179.50508
6.5271587,-213.21223,-147.27173
174.48692,-196.91649,-174.24818
343.3018,-237.65045,-168.81909
527.25964,-107.98629,-57.66787
572.74756,59.878654,26.810421
504.418,90.94138,39.765682
477.7912,174.18068,115.49229
504.11652,340.708,212.46112
343.4268,358.1159,166.69106
180.93951,305.57233,137.05447
161.93626,392.15628,162.53424
30.95462,365.14185,108.95074
-15.528915,194.00272,53.760983
49.130478,145.59425,116.87993
-14.296984,102.49284,181.49487
-160.46582,-50.7578,111.56925
-242.21759,-149.20775,83.05692
-303.65414,-110.12632,72.14165
-415.90405,-167.24345,-56.379063
-418.01865,-239.91515,-108.54184
-390.562,-132.64351,-54.160614
-417.23538,-91.40696,-77.85385
-359.2437,-147.96956,-189.89423
-216.06384,-111.2741,-220.01115
-100.58384,-19.832651,-181.42354
-41.589172,-50.258728,-218.43005
84.65054,-68.479836,-195.37296
195.3564,98.249565,-87.91701
215.05318,174.38277,-59.382343
269.66718,124.30349,-11.831109
325.18863,177.49666,121.59536
289.51605,140.19258,208.47914
254.22235,-31.350048,241.92342
263.10126,-5.1884317,314.10757
178.8288,82.24659,343.54358
116.50487,-5.3091636,237.93181
141.53783,-103.773544,180.66948
129.67258,-107.83283,199.12097
95.187965,-140.35081,74.67538
42.061455,-217.84575,-74.97994
-5.2920074,-147.25974,-116.20502
-109.17379,-69.3458,-188.18488
-203.586,-168.14243,-289.5355
-240.21214,-232.39655,-287.59036
-317.87488,-135.47917,-196.50327
-388.255,-86.85857,-154.26523
-476.56805,-141.4285,-112.152824
-436.62735,8.823466,-12.909347
-340.62668,164.11003,20.998613
-357.8726,131.58786,-3.2159963
-278.3958,234.9721,23.03354
-184.6325,360.44672,37.727394
-71.1577,329.9477,-29.153574
128.56749,273.49292,-51.754406
270.82895,247.19873,-5.5758643
373.90274,147.15163,30.08239
429.437,-30.613125,61.20261
465.33643,-71.21277,135.00438
474.32773,-67.6062,164.45901
442.33365,-145.2368,116.57377
422.23788,-117.95477,143.79381
332.49908,-13.463387,136.53201
183.22333,1.0852773,56.776882
62.090004,2.4121377,23.811872
8.808251,121.35434,13.435715
-30.591787,169.3133,-18.027275
-123.493866,55.394066,-75.554794
-178.37408,59.849247,-21.964937
-203.82114,55.95292,45.058937
-246.72432,-110.89656,-9.838675
-235.81973,-160.71121,-27.838367
-202.98233,-150.71558,-15.198389
-216.65065,-226.02011,-53.43644
-202.04556,-268.7537,-52.704987
-143.2939,-189.729,-18.884384
-123.2239,-106.635994,-88.607796
-116.47302,-128.2541,-171.08395
-66.550705,-78.95355,-126.672485
-4.220434,4.4491057,-58.47496
36.028214,-44.283333,-77.6817
109.566605,-43.908165,-94.072334
177.66942,54.376945,-51.48025
199.57246,7.2532997,-54.172173
227.92276,-44.688072,-27.899527
271.409,75.60418,98.56652
300.04514,117.60572,182.55978
223.00243,65.65748,185.47867
139.81955,164.60825,204.9581
104.89071,324.08743,208.51744
8.353948,267.26764,122.124344
-70.35971,207.97078,56.92401
-171.46428,344.17416,47.06321
-322.41486,313.2931,-28.626682
-353.93073,157.50954,-143.03236
-249.85472,175.86635,-166.12772
-161.95934,117.04466,-181.24393
-192.7156,-117.239624,-261.88336
-161.66216,-256.6191,-257.10718
-86.49207,-264.91174,-214.06538
-113.05054,-388.31003,-230.98817
-16.1297,-554.58923,-135.09756
84.79422,-481.362,74.04064
35.42922,-429.97144,166.71417
48.436417,-429.20883,180.33978
79.28309,-241.56703,222.65755
56.000546,-66.350784,186.47789
35.044025,-18.629745,107.99731
52.003807,64.412964,106.8004
17.240343,239.7987,83.39097
-102.99432,267.20328,-8.618872
-95.54846,251.49054,-15.8934555
-14.01625,387.23657,53.135586
-4.79412,340.32962,40.90793
66.7524,165.88152,10.29346
191.24097,194.27158,61.894455
212.12476,211.1204,91.50905
162.94604,107.44877,57.159794
173.04852,74.75345,57.911724
186.32643,63.014908,72.536285
83.38924,-58.02969,29.317556
-15.43771,-208.97002,-1.7893302
-73.67591,-185.35684,-4.3482876
-168.95952,-163.31555,-87.0462
-197.55887,-296.0768,-199.06525
-154.41925,-304.95157,-167.11482
-123.54808,-227.74442,-99.952835
-133.37852,-268.23627,-116.38925
-97.068794,-248.69243,-59.431656
-7.3032036,-88.17734,48.83303
7.2940836,-58.282738,58.219093
56.22899,-55.60419,44.939476
161.74481,107.406395,111.90595
189.61992,244.36513,148.79599
182.9095,284.29788,116.536476
253.61513,332.65747,125.75198
268.99307,448.41473,139.76752
173.64479,406.50247,77.76937
183.78241,302.13034,26.685013
190.20589,343.30197,46.839016
121.797134,256.92493,-11.936967
82.245384,68.64533,-116.2285
62.867447,-9.832774,-83.65016
26.341225,-55.383026,-41.987564
-51.562164,-224.74306,-82.58681
-70.42834,-336.26498,-46.04784
-102.54539,-314.11896,22.934046
-181.77678,-404.29535,-37.72233
-227.32874,-437.25296,-128.75914
-280.65588,-325.25415,-142.08537
-320.57043,-275.21082,-153.97768
-344.19272,-289.1742,-193.96274
-301.60092,-166.46767,-162.72305
-230.90814,23.487144,-94.28702
-245.07573,40.27479,-94.298996
-203.31001,101.50706,-23.745844
-98.874794,260.29425,113.50885
-48.930058,317.9923,117.07561
30.754868,317.79108,76.258255
128.11424,359.44186,100.27537
179.638,342.12164,82.564026
216.4042,203.46942,3.1798182
269.52164,187.82588,-0.5270274
294.27747,220.05598,17.893408
235.24548,55.17731,-87.367226
217.94206,-92.06314,-160.15219
253.01169,-50.020493,-162.78825
203.93198,-106.28455,-201.60602
99.26129,-218.02664,-171.00241
51.03433,-104.655136,-40.68157
-2.959412,-12.036763,21.965996
-119.12785,-100.01534,-27.262291
-132.29941,-139.58662,28.314934
-104.686035,-61.875736,136.90733
-144.39421,-100.682175,95.459526
-153.86185,-149.49942,64.66492
-109.939575,-14.446476,111.34312
-62.471977,29.990458,91.63433
-30.055746,-61.47901,51.50545
68.46448,-17.010878,98.84175
112.435265,64.85633,144.8408
35.24715,-33.78092,96.320625
3.4332402,-35.967876,101.495834
-16.807142,77.0212,192.25262
-50.040096,40.787624,160.02313
-47.311413,19.70547,116.80876
-16.482803,125.663124,214.87155
-27.916012,158.05457,238.16888
-52.309216,42.81223,138.29938
22.842543,69.113754,107.520195
46.157322,173.53838,100.91762
-69.20897,79.80306,-17.39975
-134.614,-35.026123,-82.11045
-128.32312,4.545617,-74.52635
-181.79924,-2.9070148,-180.64491
-169.28229,-161.92609,-267.3552
-57.0556,-136.70781,-193.83324
-42.7909,-116.42532,-150.31638
-79.76376,-259.04987,-203.7543
-26.83539,-186.68456,-122.14108
12.982202,-106.43881,-20.543789
-28.468525,-203.84549,-68.58243
53.594135,-204.71559,-40.21117
83.56027,-44.76536,93.79934
-45.984318,-40.50803,115.06081
-27.98685,-123.86813,32.249065
7.234661,-35.507835,18.34274
-43.146214,-20.417719,-29.364494
-35.671597,-69.152756,-136.75005
28.206348,3.3709526,-137.1941
35.93321,153.57965,-125.9137
-15.183428,190.52016,-190.11946
21.511503,147.96828,-204.84227
134.49423,295.03113,-149.2445
203.153,355.61722,-143.65652
216.39758,245.30809,-117.37782
203.96722,297.12125,17.941025
168.35881,350.08115,115.17254
168.13437,237.59348,92.19606
161.47598,154.95264,139.53392
164.21214,168.476,243.43497
124.521965,72.86589,183.12263
64.99751,-75.50374,120.27898
135.71303,-65.670746,159.18
83.54704,-106.131454,106.04392
-12.237203,-267.8734,21.246513
-10.87723,-281.83978,52.903435
-49.340126,-213.37502,47.940514
-119.798935,-297.92026,-63.13457
-181.64206,-341.93768,-130.29555
-149.89517,-224.15398,-106.51416
-206.21301,-223.38828,-116.24596
-263.9869,-231.22542,-163.46053
-195.58226,-49.07342,-108.49441
-188.95001,105.80074,-71.221756
-132.53363,132.65662,-53.34945
-4.022042,143.03798,66.13042
56.40853,235.52524,151.31885
39.41464,226.94177,112.06545
71.85734,159.72733,96.4611
130.7755,263.89948,196.76486
119.20865,229.12154,178.88353
134.73167,83.86426,78.01684
188.14044,81.99182,75.50288
152.26419,77.15844,32.72785
80.60167,-38.706196,-68.14547
127.647095,-127.67377,-90.03878
111.327675,-124.68001,-52.298157
35.38265,-260.16345,-72.33274
93.358765,-335.055,-28.979652
91.3347,-236.22025,60.28574
1.8253368,-267.64114,31.811964
1.9826432,-323.53058,10.702059
-8.019984,-258.6309,32.731514
-92.717514,-155.58897,4.625998
-168.8273,-147.34084,-64.84717
-290.27075,-92.91218,-41.258144
-430.70407,96.241135,17.435104
-499.29013,143.56105,-27.641884
-503.1953,133.75006,-56.737465
-439.43372,243.388,-13.866518
-355.32043,336.41473,-0.462678
-257.78094,313.29385,-59.798244
-103.698814,332.03635,-57.827045
56.600994,386.80283,-39.15451
188.84958,281.81006,-91.537704
334.9998,158.64406,-55.108173
433.49075,93.68512,35.024498
390.40555,20.154827,5.1882086
370.49286,-109.57159,-73.84541
463.2156,-170.58322,-60.208424
454.43613,-171.97208,-67.28026
302.7581,-312.93286,-116.43827
193.50493,-292.7335,-76.64368
123.84824,-130.61618,-36.987038
-42.461956,-104.41371,-55.822132
-121.496475,-102.94272,-8.512459
-59.039276,-12.11535,106.07726
-119.35456,55.56949,167.90541
-200.65767,-18.248392,173.32074
-170.62709,51.237083,237.20808
-204.09625,188.63074,285.12445
-281.0182,116.71306,179.97078
-192.2304,89.004906,158.85646
-121.68213,199.40636,185.5452
-185.6888,174.60486,43.284607
-102.54709,83.43943,-52.82792
34.932533,149.96526,-63.12019
40.03579,108.06292,-154.6025
75.50342,-50.127213,-259.86325
203.63348,-34.680485,-219.02747
219.04861,33.097557,-129.97433
181.11952,-48.429333,-76.48604
271.28217,-104.480896,15.16753
268.7255,-34.897057,48.48161
183.20876,-111.66315,-43.40136
225.22983,-216.8968,-71.97449
276.8017,-150.81673,21.425976
205.95996,-106.62865,7.7758927
104.97327,-135.29956,-45.246674
61.786484,-71.168396,26.296406
-16.594427,18.858688,101.74041
-156.39954,-28.921873,86.15293
-260.8843,-40.874058,52.22646
-305.96506,31.177364,57.468437
-376.9495,-3.0855567,14.013187
-401.24402,-84.32378,-13.75668
-321.37546,-46.795074,11.529414
-329.9449,-7.520514,-25.220171
-348.03644,-44.21396,-85.71549
-223.57768,3.19404,-97.04631
-132.64908,94.32623,-93.829346
-109.83415,40.77815,-120.17274
-3.8338854,-44.03054,-110.80214
76.07157,30.539625,-46.47444
38.304756,30.42709,-23.840784
30.835197,-35.86186,-40.77743
52.53912,44.952435,-11.857732
61.420856,91.29693,3.9261649
84.48381,26.1405,-32.021404
147.46153,30.155853,-26.897762
244.61894,180.78659,-54.48003
282.79538,186.87883,-97.47559
329.0184,76.269394,-32.471138
396.8591,79.79947,60.608566
377.02985,26.108912,137.3097
294.2459,-78.408905,179.62453
227.28644,-89.518326,214.45894
188.0278,-43.292843,262.15686
72.61955,-124.2481,225.53699
-32.067677,-176.43192,197.36844
-126.463615,-60.999737,232.86687
-324.21017,-67.1924,177.65538
-430.22244,-147.03635,102.68905
-448.6699,-114.32512,74.28132
-499.37802,-52.046326,-31.751657
-468.70993,-94.30441,-148.39783
-355.365,-94.32811,-173.47859
-310.4022,-6.4236703,-170.8215
-319.04138,-37.826775,-246.29291
-233.54338,-11.961607,-295.34357
-101.42904,125.81316,-243.73569
-20.140324,133.15057,-225.71645
84.94972,86.47505,-160.41782
223.87624,177.81429,-22.726173
281.137,292.0475,70.96881
288.78317,260.9542,114.334114
378.44397,249.78864,157.02458
437.63696,258.76147,225.71025
378.70773,124.86644,245.63951
363.06924,17.992636,230.37746
394.69162,16.055172,226.07092
343.94547,-38.83695,144.02454
227.6707,-180.313,-2.6598463
179.05206,-223.01016,-76.18181
103.77851,-182.01991,-125.73245
-80.30906,-252.21942,-222.50717
-164.35875,-281.6223,-263.79443
-194.59683,-190.36806,-240.20251
-299.2831,-182.79948,-233.99356
-375.22647,-205.0313,-191.13972
-358.591,-91.36456,-79.23052
