ax,ay,az
14.403178,16.625153,11.803768
25.78632,-17.518816,26.550135
25.679422,-39.21235,32.443424
11.768903,-30.631674,22.037228
-4.316726,2.2387214,4.4995337
-8.630753,32.837463,-6.5566998
-1.2619197,25.454615,-7.953673
14.476214,-11.8469515,15.547558
36.250164,-47.07449,42.03351
30.005915,-41.670303,40.989716
2.4797525,-18.13622,23.06284
-12.109102,-13.660299,0.7244405
-15.044769,-9.147737,-11.070157
6.8314962,-3.6232085,2.642703
23.6039,-8.318622,33.14495
7.9493804,-29.091162,46.427685
5.463351,-51.310444,37.503292
18.566322,-54.531723,26.131163
4.4340196,-18.944357,10.627619
-29.092113,33.463383,-0.9999094
-26.634928,23.2221,2.7700472
12.792945,-39.873676,31.249104
33.796658,-79.34776,59.783535
11.412284,-64.45791,51.339657
-34.424675,-19.401613,26.485453
-45.191586,11.085579,2.7321513
-19.046648,-0.30366,-7.5684404
-0.5318534,-31.62702,11.535979
6.1500444,-37.679256,38.194763
-12.482413,-41.146935,49.145554
-20.883259,-63.421135,38.919094
-7.5095267,-65.3226,16.321117
-39.13736,-21.277617,-2.7789931
-70.255615,23.411291,-8.369574
-34.602882,-4.0149097,12.294154
10.247981,-66.09565,45.612537
-0.7982383,-88.49471,55.973625
-40.917503,-67.687035,34.577682
-64.197365,-19.503979,3.6898875
-64.34404,10.41783,-13.049483
-41.26075,-12.288436,-10.582936
-25.819025,-46.71607,9.33721
-32.171616,-56.869534,33.63024
-38.86658,-61.77927,41.9011
-48.19295,-65.070076,24.38277
-64.07372,-44.220417,-2.1266108
-74.51911,-3.660679,-16.785872
-67.51478,18.159994,-19.394485
-46.178207,-22.286133,3.0099702
-23.068497,-87.59994,31.33955
-33.994293,-89.10748,27.825478
-70.81755,-46.797752,9.26301
-78.86466,-16.20521,-16.389357
-73.9423,-4.1830583,-37.757576
-65.84655,-19.757683,-25.477743
-47.24813,-41.750397,1.1816548
-43.139652,-56.69509,21.55259
-53.619354,-67.64246,21.182043
-70.74106,-64.895676,-10.424102
-78.10825,-40.95691,-35.669865
-75.54957,1.6885066,-39.393677
-65.8354,13.280994,-31.4825
-42.409008,-31.013521,-7.2244573
-31.904667,-84.81444,14.681523
-35.291412,-89.10307,12.070185
-57.212208,-42.190517,-15.129031
-87.36857,0.33797744,-43.548492
-77.54607,5.2126503,-48.872974
-40.748264,-29.696524,-34.11659
-20.906593,-55.680214,-10.53417
-30.349318,-56.0623,9.387296
-43.326614,-63.09863,0.87333447
-51.111576,-48.580894,-29.064817
-55.8977,-15.050125,-48.562252
-47.88832,7.5758753,-55.552338
-36.701435,2.6776333,-40.82931
-15.647167,-45.7655,-7.990115
-2.6505203,-84.847855,7.9616165
-18.527306,-68.549194,-7.2987456
-40.560432,-20.762947,-37.205666
-53.61906,14.320507,-55.46884
-30.412136,0.90405947,-56.333332
3.2001033,-37.1866,-36.515812
4.5996346,-54.76459,-7.348714
1.1704633,-59.16976,-0.52180505
-5.6079173,-54.753277,-15.1943245
-14.766449,-30.553217,-42.45917
-19.847958,2.853297,-62.951492
-13.780632,16.704473,-54.207676
21.06151,-6.9739356,-31.705387
35.056133,-55.358955,-8.733501
22.059252,-82.28069,0.59538525
19.996916,-50.68075,-12.112392
-1.0715475,-3.1134627,-40.953686
-17.905066,20.690952,-63.423725
18.861324,3.6930845,-49.25843
