ax,ay,az
-8.09387,-1.4075354,0.6186135
-4.3495545,10.935186,2.5663579
6.672464,3.1288564,-0.6161779
-2.4329891,-5.994394,1.6752809
-0.08556696,-6.470464,2.05147
-2.0121255,-14.498807,-2.2050326
-1.3236976,6.470952,0.80723405
1.038519,6.8953424,-0.2432766
12.72099,-7.8518157,1.7450805
12.032792,-15.794175,3.5503986
-4.3494887,0.3559039,1.8044598
0.4048526,-4.3150635,-0.7378317
-5.8990235,-1.3504382,-0.10822402
7.2978244,5.9693985,1.9788435
13.217468,-17.826525,-0.085019685
-4.6980186,-5.1550565,-2.2181082
-1.4898512,-3.609361,-0.19762683
-1.0126742,-2.609869,3.7252743
3.18192,4.557048,-3.4930387
4.3644805,-8.859935,-3.18817
1.0713975,-22.917595,2.0995479
-2.3561597,-2.252092,-3.1109047
-4.0522633,9.278551,-4.258066
4.0302095,-14.235642,-0.15359437
3.6402462,-21.34514,2.4704204
4.602706,-21.267906,-0.32032678
7.157557,-2.5680847,-6.71703
-1.7262776,-3.3428538,-5.623707
-4.4316745,-10.633666,1.2090137
2.0304828,-14.047039,-1.1107163
4.805463,-19.079529,0.27363357
8.936071,0.14214858,-0.7382644
-1.1485977,-1.2987689,-0.6599039
-6.112346,-11.611841,3.6995835
-4.0851703,-11.236153,-2.8139255
-1.4330089,-6.484132,-2.6253273
6.334576,-8.7012,-0.26160637
-1.341878,-4.6518683,0.25752732
2.3025467,-3.4680672,2.086095
-6.869456,-16.400276,3.2505
0.60267776,-6.2369313,-2.683632
5.43962,-6.8913193,-0.74766356
-10.4410515,-4.064532,2.5845928
-0.68789726,-5.7990365,-1.9584436
-10.42781,-17.437143,3.1330998
-2.9844718,-1.5737929,1.4332186
0.74650925,-12.750486,2.0263612
-0.8909274,-4.102282,-2.503046
-3.2900417,1.3146006,-0.9244854
-14.11041,-15.028981,5.51179
0.10527782,7.5650144,-1.0468844
-0.13464043,-8.946251,3.772676
4.1693196,-5.837536,5.477753
-8.919621,11.575095,1.308523
-16.414701,-18.669476,2.722022
2.0374732,-2.66033,4.022986
4.790531,4.7025113,-3.2511601
7.1929445,-18.791607,-0.1448525
-1.4674591,-9.199553,2.6715884
-13.403395,1.7201097,-0.40671083
-11.122496,3.8679879,3.7562375
3.153173,2.9186742,-2.0118296
1.9199862,-11.182755,2.1394691
-5.265508,-8.124744,4.048735
-9.13092,2.7577891,-1.3368489
-15.927198,1.3965929,-1.9930495
-5.019794,15.960611,-4.909886
-6.9685984,-3.607663,-2.9679973
-3.7863176,-7.736658,-2.675394
-0.13811667,10.427881,1.1383129
-16.809767,-13.074177,4.4083424
0.9355025,9.189003,-1.7611389
5.7674375,13.750452,-1.5833215
-6.9165626,-6.6598043,3.3037415
3.3779097,5.5179124,-0.68235105
-4.1264114,2.108355,-2.632599
-7.735838,8.771069,-4.8773413
-7.6361685,8.368977,-5.6584034
-8.818407,3.3719258,2.9573605
0.8917259,9.460112,4.1089253
-3.1393392,4.004607,-0.12544692
1.6150618,6.6336923,-5.315188
3.3466864,15.605983,-4.1979084
-9.645768,3.879725,-0.83169425
-0.10769754,3.1970153,-2.3801775
3.9834836,13.341737,-1.3229728
-7.538776,-2.458667,-1.7634296
5.6851892,6.244113,-4.743859
5.9591813,2.6829646,-7.3603044
-3.6336925,-4.7761097,-5.0953727
12.696741,17.265873,-7.1545773
5.7367992,-4.349472,-7.426835
-0.21933192,3.6405573,-3.0457273
1.0028855,9.705387,-2.864194
-3.1770988,-6.8516197,-3.9108884
3.619926,16.30043,-2.4928257
-5.5134497,4.0341153,-3.6759312
5.752773,0.7674048,-9.381833
10.882733,3.5007713,-2.2651129
-5.9317226,0.5315666,-3.5406585
-0.51970357,19.2743,-7.7669
-3.7955637,1.9867742,-2.7568142
-6.570666,0.6654325,-3.4204795
5.256325,8.225287,-1.8221267
0.5713392,-11.719997,-2.3237388
-3.6758356,3.7003107,-6.7026634
2.9768543,12.904217,-9.451161
-10.723677,-9.715054,-4.4122844
-3.2808616,5.852251,-6.752527
8.281855,5.807106,-8.028317
-6.5719466,-11.062332,-4.0536737
-0.20398235,5.7604003,-4.7477736
-7.1647344,3.6454577,-0.14266028
-7.1987524,9.402819,-1.6863827
7.276822,-0.90090024,-0.9713116
2.8397017,2.2547863,-0.7677073
2.195073,22.042229,-2.65582
-9.331291,-13.520492,0.18586585
-2.3699038,8.098351,-3.3241475
1.5049933,16.000822,-0.72798944
-4.8077526,-14.333061,3.0467546
8.868897,5.830309,-1.5738806
-2.549759,0.8096393,5.566265
0.97749555,0.42641777,6.643672
7.54407,17.592115,-2.8461978
-0.56078666,1.4292839,3.11285
5.9999437,-5.6838136,5.684583
4.830187,9.768595,-0.12277317
1.0864258,5.848901,0.24461189
-1.9239248,4.5545855,3.8611438
4.795137,0.24466717,2.9044344
7.271813,-1.4827181,5.0439878
4.9924808,-0.110994816,8.733916
2.6290722,-6.7871714,6.348766
4.4519506,11.163639,2.8447566
5.4082165,3.4088025,2.707782
-2.0742192,-5.991869,6.3061805
9.844669,2.4360158,4.0918436
7.3064284,-7.071209,8.135813
-0.13088019,2.69474,8.570077
8.858146,8.753383,2.2028103
9.16562,-7.915547,7.333069
3.8379393,-3.3251653,9.364472
4.6003766,14.469495,1.4567032
5.3301535,7.673763,0.61695415
-4.9060864,-9.1018915,10.957956
2.4049723,-1.2666553,5.939008
7.6777077,-1.6379237,0.8216791
2.8876452,-7.272847,5.4546394
-0.35857567,5.1185603,3.8558004
-2.5322542,-5.6414213,3.3486862
6.250657,-9.712711,1.9560306
3.9656363,1.7336142,2.6490784
8.566109,-5.414173,-1.845213
2.479395,-9.895586,-2.7246993
-10.674957,-0.1198806,4.581527
-1.6299698,2.4843123,0.08326117
10.179316,-1.8557582,-0.6693818
3.8952973,-9.044025,8.073084
-7.0657825,-8.779817,4.337384
7.2337427,-2.296124,0.28368056
-5.5305786,-6.0947685,4.646088
-3.7112112,6.875233,-2.384514
10.201379,-5.8022103,-2.6880164
-7.604428,-13.791232,4.121915
