ax,ay,az
277.85086,-432.5992,-89.93243
240.35695,-395.2493,-155.7682
286.52774,-238.67117,-164.04851
233.3043,-38.661526,-77.48057
117.03854,47.523354,-117.81681
46.56547,116.18909,-154.9621
-32.2428,228.10135,-6.4269056
-145.42221,246.09343,65.81496
-185.61055,226.30293,7.6276307
-147.35835,306.45837,18.258144
-153.63292,328.83154,92.91378
-119.8711,212.30397,108.59234
-4.3156896,158.13652,139.49683
85.6276,108.53456,187.20947
112.68342,-72.281265,126.735054
183.87189,-169.15254,87.716606
256.68362,-148.59293,110.66659
194.21437,-195.2675,102.602646
158.16856,-223.29587,104.864136
118.70429,-73.8973,155.57597
-49.74024,76.48423,158.37859
-142.8027,78.707275,4.5100203
-40.569794,125.2539,-167.77971
24.658686,184.40408,-211.43901
-72.6322,66.52098,-238.97467
-51.590694,3.6864145,-253.2778
-8.934972,121.48106,-153.83185
-146.65857,101.82282,-79.44186
-222.17401,-58.54885,-50.43797
-206.34369,-106.76354,87.59953
-287.51007,-113.227196,167.84798
-442.2956,-258.87085,35.63389
-423.1166,-309.64905,-45.44631
-283.20364,-98.93232,11.637688
-255.60347,48.26259,7.155686
-225.24625,136.40938,-13.825959
-142.98973,293.18756,23.723783
-97.75192,362.9853,-2.1474738
14.415869,315.90768,-46.536583
176.46404,249.57683,62.92485
223.36649,184.3694,183.18866
223.99576,20.111307,137.14928
314.0461,-133.62242,95.36678
410.84137,-165.95068,81.48524
377.6534,-266.7961,-46.547012
349.12204,-382.5014,-145.508
351.6848,-321.7269,-164.52396
237.0866,-261.16687,-200.44695
211.7859,-313.41614,-219.8675
304.93472,-284.49014,-148.74573
217.0758,-188.08315,23.626394
-7.725963,-225.64828,149.553
-96.5873,-217.4526,256.74255
-105.11205,15.883827,354.15933
-209.5781,90.007195,313.5057
-251.90158,67.9497,260.7982
-203.95795,270.97833,236.79823
-243.81444,390.94632,133.01842
-288.21378,406.16965,-58.945427
-180.04062,468.8371,-144.66174
-101.41441,608.0902,-88.25137
-189.95233,613.3229,-164.01381
-146.00592,402.94788,-266.9212
-12.495695,381.06265,-237.56758
5.0498724,220.00409,-215.05737
122.61413,-86.439224,-156.69484
321.2815,-165.8705,-44.627174
440.91248,-264.4362,-26.929485
532.5363,-390.1866,-72.30239
622.8337,-410.28763,-40.224663
636.91876,-248.7149,-5.173908
523.20264,-203.22717,-71.7159
458.26413,-267.17337,-66.94769
431.2068,-142.14362,111.66008
218.55742,-119.672165,224.1616
