ax,ay,az
-55.594563,-126.61132,126.149506
75.78453,173.86385,-187.47733
199.48271,-22.2021,141.58678
-74.2414,25.587038,-72.77479
390.84103,81.67058,19.999289
-22.88575,-45.79029,27.88094
237.3449,90.16419,5.4927535
-65.18746,58.370937,22.148708
-22.6602,-53.009907,18.603512
9.923308,57.923187,58.713436
199.37204,-196.05466,64.217155
66.89499,-110.32637,113.03162
122.14295,265.42767,-200.91457
302.91306,-214.49785,195.66663
-205.43727,181.40938,-182.48451
452.12323,233.70317,-131.03008
-209.17061,-56.44596,40.17009
256.9882,227.87358,-201.38701
97.709755,-124.013695,147.5489
-151.72253,-44.69613,-163.43948
256.20535,156.27327,-40.531605
-204.09479,-60.028618,-65.67722
303.6305,-94.59627,-62.691967
-75.901436,150.90887,-51.025642
195.28589,-112.36206,-31.138208
-111.300156,25.597494,-97.838974
72.735725,203.0661,-102.00326
-60.666718,-164.14081,86.69968
-131.12819,-27.542734,-93.666504
227.09717,-129.80148,193.88931
-254.4506,-167.14383,40.735123
401.46246,-201.136,107.984726
-237.74304,156.44765,-46.23802
195.65804,160.19966,-59.07364
262.86133,-89.71839,131.45137
-93.2119,327.7163,-177.16205
298.7141,49.05001,112.11266
-156.93344,-15.432927,32.26835
152.64325,73.22735,108.209305
54.58936,-191.46538,180.80873
-79.06271,115.633575,-56.944534
281.56927,97.36189,171.5244
42.854168,-235.67844,95.383934
-67.30078,403.08997,-189.14604
272.1119,83.19522,204.69366
-280.15814,-90.15073,-65.003975
240.0737,341.2916,-33.15128
-43.618393,-393.9069,299.66312
-129.30212,13.555092,-117.87127
282.27097,-74.44077,269.13037
-432.5452,-314.19257,-34.08514
379.40225,134.89203,14.830994
-325.3038,-98.76587,20.338242
100.21548,35.402653,-160.8205
177.51956,32.46315,118.32579
-337.59827,74.419014,-243.66313
363.78802,12.37721,97.58714
-238.79485,-34.498207,-38.686863
128.7449,-110.77269,26.83759
-59.15822,-96.84239,31.510239
-28.922031,187.09235,-200.26476
114.45441,-38.04798,91.7752
-89.09966,19.390152,-146.43079
-43.14633,256.1776,-154.066
105.9831,-76.20073,107.644005
17.148695,-209.43124,62.631542
-142.64633,32.38288,-95.33628
131.89406,-188.71185,113.15556
-188.59203,-69.88628,-8.696428
52.782505,-35.058598,53.174507
-106.66577,-162.2559,-7.3649707
49.529697,203.00076,-162.90002
121.28585,-84.02781,120.71893
-85.91375,-174.65181,-62.21151
44.98998,104.03512,-8.496106
-35.61154,-197.89238,112.316765
61.505657,-184.63197,39.835964
-168.93225,128.4953,-53.684925
72.57209,-134.47842,59.869358
-122.73985,-4.878818,-36.280216
-96.31735,216.33823,-105.59059
14.335568,-100.862236,81.71371
-80.93963,-16.533098,-52.48493
57.69401,41.91571,-19.35791
-137.36246,-61.339962,41.307358
-35.781086,-33.53232,29.00154
6.411252,-48.71313,0.2787708
-178.77773,-51.65384,-1.1615306
-195.62198,92.27681,-63.615288
32.366932,-21.380505,57.825512
-272.40338,30.17084,-91.58724
-18.731613,209.45065,-122.33003
-69.8175,-95.90052,101.58904
-205.93094,37.916748,-135.26454
128.05554,85.275154,48.898205
-348.33533,-5.6328406,-16.874847
37.135265,78.53038,-31.294945
-114.10284,-29.888973,35.266636
-242.29271,78.79625,-58.564972
84.31172,1.6879516,85.17588
-217.39719,-60.106354,-53.820522
53.846924,109.251335,39.146202
16.723894,60.666946,29.211637
-115.41248,-63.950024,60.671932
32.176273,16.654562,80.397766
16.867483,-21.127365,74.98456
-75.9501,-158.71608,193.24287
-10.188079,13.439638,14.199838
51.468185,-98.58846,209.4206
-56.68679,-143.72894,128.68156
-9.994186,157.91835,-24.53895
61.851917,21.1197,158.01366
33.02582,52.19284,-63.427517
96.156815,206.91518,32.244106
51.465195,-64.19049,99.78157
-23.770178,12.439009,-51.88283
173.60426,27.296518,196.6864
-7.4647727,-111.344536,17.256392
31.413969,228.53156,-139.97552
59.70592,166.64687,41.78236
-45.743076,42.241714,-109.09429
195.58868,185.53062,-33.82751
18.621994,-104.98282,65.594086
-3.1548836,-2.1679466,-35.94767
39.186707,140.24686,-10.87179
-54.250404,-196.77815,36.69115
2.5244253,122.56742,-27.367067
12.5064535,131.6478,-25.368927
-144.0184,-128.81436,13.66089
-5.383548,184.29729,-21.542496
-37.6041,-52.604897,3.7071157
4.443687,33.62077,-50.91013
120.81681,239.42024,8.483808
-69.88524,-104.83552,-11.766104
236.51915,169.66241,-31.523552
-189.24191,305.6086,-97.23711
10.564884,-97.13339,-18.593428
107.747086,19.823685,64.97432
-71.01105,89.25283,-64.046135
247.80785,-185.08429,137.86758
-102.36219,79.5018,-30.75356
192.88303,-16.507896,36.730946
-113.03727,-25.737898,30.433678
40.569065,108.92155,-26.701803
22.128206,-189.83589,112.64217
-78.69541,11.799653,-18.086933
211.39136,-206.89891,218.14925
-232.68082,-112.43537,-41.304344
279.38074,23.264872,84.18219
-132.18848,-261.869,112.66831
-69.72052,138.85378,-163.96393
214.52794,-26.841137,89.49895
-173.06326,-8.098306,-178.45613
248.1013,160.4142,-2.0614965
-106.27649,-124.513176,-33.651737
35.436283,150.40306,-222.9689
211.8398,-56.476242,174.0415
-211.53667,-137.68382,-172.53842
51.713535,219.1536,-178.10332
-104.46323,-104.681625,33.454697
-112.348564,32.75863,-288.33243
34.971313,103.79605,-37.4246
-220.87404,-136.79643,-121.78608
64.51668,5.023152,-140.8504
-200.93999,-176.2467,59.296093
-189.5533,-48.977493,-207.13803
53.61617,-27.619556,6.03839
-301.76233,-190.65315,-88.15703
-49.53574,100.14257,-174.67126
-36.218357,-108.01172,34.227314
-98.06687,-152.77429,-125.38837
32.526093,203.60085,-151.69862
-17.062721,-33.494186,-72.59895
11.129944,-126.013885,-83.62785
185.17374,13.782718,41.8626
-94.00157,-190.76712,49.26434
3.9519646,-20.659943,-151.2221
207.0964,94.41854,52.08143
-81.5615,-102.342735,-57.03464
330.18784,164.3034,-86.772804
-0.103338316,109.68189,51.941753
128.5075,-170.57806,-77.467896
242.73955,-9.004817,155.83922
-159.36003,-156.38092,72.5455
252.80414,-307.32187,109.11669
-31.169352,-133.91936,156.38574
94.190346,-185.46523,36.1135
120.785774,-115.05021,79.30982
6.445559,85.51408,-45.236084
149.40408,-29.809572,34.028454
-10.105568,-27.293083,-39.112034
173.48671,70.985245,-47.53194
153.5986,-129.90067,86.56034
97.56657,-19.467838,-59.568905
80.18118,57.26627,-47.66499
90.51336,-92.94039,46.9341
29.509447,26.205185,-32.015594
19.928549,-54.34598,-21.77513
45.326885,78.845726,-65.628395
6.33784,150.79506,-147.06606
70.91601,-29.46008,33.102337
-58.87353,140.64268,-59.728497
9.7547455,-45.90342,-2.3273404
52.21637,-226.49338,172.3748
-42.88861,56.66926,-55.27522
-94.36804,-48.999912,67.440765
-27.562191,-153.34837,81.6656
16.419567,53.947445,34.520943
-95.42326,-33.863064,28.47762
55.126606,31.456646,-44.89078
5.2850266,35.802025,119.55721
126.7221,-143.4218,36.77357
43.28734,82.34405,55.603184
-1.6780766,88.34147,77.31904
207.14914,-97.39978,62.14339
-117.574814,99.14076,-7.0258465
124.29472,132.19072,71.27313
16.74273,2.2806497,54.581352
78.32201,119.66233,-44.978565
20.38267,102.93558,157.04086
-13.120532,99.314285,-65.52527
172.69426,56.612633,156.66675
-290.97406,3.8652728,72.49825
194.4319,-34.202377,58.471664
-267.25882,-12.381239,137.2532
-3.5336714,181.35393,-74.18512
8.759795,24.608604,246.17784
-377.03442,58.26599,-121.57777
276.8617,49.42686,142.52934
-444.70782,-7.590619,94.46822
-5.013184,170.54791,-170.32565
-121.46081,85.46717,144.3589
-223.36826,139.07246,-170.66911
5.295552,204.73967,-32.04934
-289.0242,117.81255,0.3751287
80.21548,20.795914,18.594196
-230.57616,-28.781487,63.27283
-114.77457,51.478603,2.0964246
-142.5963,133.02493,-32.579884
-21.907122,100.4888,-75.27815
-95.735275,124.507,19.413294
-36.239925,57.976368,-58.941673
47.509594,18.203466,50.721397
-320.06158,93.386826,31.156004
57.560207,-100.77998,20.240822
-223.3066,21.0028,48.546074
-40.932796,52.21224,9.931331
136.60266,-152.709,115.26021
-115.235146,-1.3967772,54.752525
200.76166,-85.470146,55.276897
-77.57227,-45.688168,46.839443
-56.785908,188.77231,-72.40844
81.10499,-17.254044,64.50132
-107.529854,38.4106,25.994339
150.60986,118.00388,-46.71436
47.653885,-125.85395,111.16645
32.32921,-44.253445,46.587296
1.7107059,-109.06872,6.1610775
-28.96307,-163.08467,113.50403
90.24882,-84.70251,93.11765
-128.56456,-6.140669,-136.1417
148.33218,102.88454,9.029742
-100.27541,37.591152,-54.036175
83.42959,-6.720923,-85.0438
82.396935,-146.12949,127.181625
-146.60077,-42.250767,-186.0789
320.99872,-157.3101,133.67699
-171.45923,-140.89001,22.170477
138.10129,108.24765,-176.67119
-25.377733,-75.52747,18.917303
-14.29757,104.88497,-209.13107
297.2918,-4.972088,-28.153801
-143.32692,7.0738397,-158.40388
265.07635,106.96465,-63.947025
-74.867676,-134.8104,-67.85317
75.973755,-16.12102,-55.505688
142.83316,-192.17264,124.68148
-69.43888,-82.31084,-193.6883
211.50711,-54.931023,46.36466
70.8137,-125.77561,-79.79319
108.06543,181.78172,-179.31271
43.514828,27.195795,-55.398907
116.76915,56.3875,-107.5118
-88.221825,-19.1112,34.655735
95.53038,-178.6776,-79.69089
35.140667,-4.1464996,-36.0028
-66.413925,-84.789856,-26.437332
281.22183,-48.265923,-25.044289
-114.18247,99.176346,-83.75464
140.21051,35.735638,-47.684013
-22.851677,56.531933,-39.352337
-148.85027,134.87694,-194.85771
198.98886,-29.113207,48.683258
-108.80987,21.489119,-47.182835
99.9069,-11.085598,-13.141692
8.409026,-156.86606,89.035324
-29.617573,84.7887,-76.98252
23.599463,-89.362526,81.809944
-255.3946,64.61523,-80.13091
44.999035,110.94986,-4.156185
-125.46002,-244.04552,115.28593
-43.80703,69.68918,-57.609413
60.41623,-110.87359,127.35516
-192.13068,-65.62909,-9.155324
2.2481542,103.05075,-36.87134
-209.38814,-68.85221,50.430862
-46.7717,107.111305,-14.85753
-100.27039,-81.452614,51.605446
-97.16086,-26.709543,8.429471
29.990467,75.72934,19.205164
-208.14682,-24.12087,-24.421164
-93.22924,90.283066,-60.948112
-189.31712,37.405327,-4.0134406
-28.714146,-115.907,111.47882
-170.9851,1.2602136,18.688349
-5.735011,83.428055,34.857395
43.729267,-51.87621,91.959816
-218.60774,165.33005,-47.44632
80.28358,175.41586,24.79884
-120.39718,-16.819729,42.195354
-22.260853,-6.323729,122.12428
-16.926653,-2.3426437,91.525185
-172.7332,-99.80013,99.23099
-12.453146,-31.462519,63.92172
-47.54676,141.24268,60.48535
-93.92519,8.046824,31.11279
102.50653,206.76636,-69.486755
102.49444,16.405579,195.31508
-37.98746,-110.632545,-13.9825
121.9343,176.88911,57.52365
4.3518424,-179.1245,104.89065
69.62065,82.42394,-151.47525
30.829193,201.82138,50.483128
-14.585336,-124.9612,-57.102722
151.4996,45.92928,11.0405035
-39.830227,-37.259785,26.323774
98.493706,-123.819405,-16.948246
7.49557,-1.2416843,10.869202
130.78494,-31.482445,-54.205
260.94943,-186.9983,140.21948
5.4372954,57.76944,-121.975
372.88776,-30.524036,17.220984
43.38587,-165.37706,130.65793
23.293623,75.19558,-106.59116
194.28705,-314.01855,216.47346
-90.4741,-42.445366,-7.597485
197.35579,104.26089,28.04098
16.621202,-234.24677,169.6683
37.639706,160.77187,-94.22547
103.746635,-9.278893,116.12986
-40.96604,-176.88951,61.876297
7.1562266,118.172874,-30.391872
81.98153,-180.31404,221.47142
-80.48163,-142.37584,68.07871
11.290067,216.07715,-48.69008
59.39473,-81.28471,76.434425
-175.13434,132.57144,-132.16888
248.48529,155.85587,14.097261
-154.6715,-220.51212,-1.5814759
-10.272588,135.15097,-98.628296
170.68204,-23.403906,23.337416
-220.49884,-62.02529,-142.19788
181.98647,278.6982,-112.08068
-15.4086,62.041798,-140.46832
-3.1086898,58.18466,-86.01358
161.54887,153.84201,-132.32994
-66.258286,-23.183258,-106.94869
11.509495,62.394157,-110.647606
47.93991,122.20412,-140.49944
-92.18802,-66.76159,-42.10443
163.3582,24.281702,-166.68484
-93.36824,191.29031,-91.365906
26.740381,-28.742928,-64.04693
108.02048,-25.340012,-55.832287
-218.33647,215.76125,-80.82548
207.46765,-174.12442,67.37758
-157.84903,-61.24729,-42.402645
74.4085,125.167175,-67.37213
83.89888,-220.08617,144.4965
-85.45542,110.97043,-120.38148
96.20224,52.413273,42.407124
-130.17203,-154.54036,94.961365
91.49168,94.80623,-37.070923
-127.6933,-92.22535,97.18189
-44.560135,-56.12624,9.23566
-26.938175,145.64766,-28.202255
-83.5529,-166.4262,126.10789
24.191051,72.992035,-63.43114
-18.532701,157.49913,14.702796
-90.632225,-253.04535,125.884384
-64.59607,102.736694,-115.73932
-49.42632,43.904453,97.570076
-132.75671,-155.269,16.798756
-14.33461,82.45854,-14.687708
-61.942608,-127.89677,103.14733
-43.686237,-116.735596,-3.7698152
-165.0919,149.53458,-62.55853
-90.40626,-84.33438,-20.123737
-199.42432,-9.559589,-58.327946
26.370842,1.2909786,-29.371592
-128.47212,-152.97792,48.287304
-12.163793,113.948074,-93.55746
154.37097,-220.4403,147.68184
-445.4447,78.845856,-118.88898
348.25204,65.62312,17.447937
-300.78265,-214.87866,108.364105
77.445526,219.19359,-112.52798
258.033,-258.76556,220.36852
-487.21204,113.021065,-157.06883
439.61105,99.50697,158.52939
-319.59164,-234.74232,95.413445
37.206715,260.6504,-89.98146
161.0866,-183.15703,293.79813
-224.53906,-97.16515,-21.898907
182.02487,146.83693,81.194466
-16.555277,-172.17375,145.21802
-59.07015,43.28153,-70.013405
89.2082,144.69838,30.27804
70.16709,-145.78094,124.36427
-191.86896,171.14099,-187.16328
245.55684,73.649796,106.29454
-203.98972,-142.61267,3.2359157
84.030716,213.22539,-98.26523
49.52492,-303.32294,274.8457
-171.60963,-96.795395,-214.88756
326.33447,190.19608,100.65132
-259.45776,-168.52098,-41.319748
174.65123,237.26149,-217.18585
-0.9888621,115.58067,65.14432
31.244328,-105.59215,-92.52967
7.6827,65.760506,46.217384
8.73264,-229.43037,2.6659908
58.90698,-131.92697,102.240746
-114.58715,42.534874,-46.46848
192.46269,-159.73207,-8.440253
-283.3861,234.45921,-81.363106
347.99133,1.7030476,-61.094746
-187.06343,-64.52252,-13.805781
31.55399,305.5919,-209.65271
310.93918,-152.9967,61.69085
-228.64563,86.27731,-84.45169
440.43402,80.22723,8.7622175
-85.83908,-91.84765,-3.3461804
298.80627,45.5378,19.280739
70.826126,-14.652834,-11.078047
43.893078,90.00032,-87.227104
219.03928,76.640785,7.6492553
-41.99194,265.89883,-172.37398
302.369,18.617626,123.98077
17.435314,-30.697044,-1.5127646
279.25238,135.79655,115.714516
41.692623,-188.39598,214.63635
127.629875,-66.812805,65.13475
137.54999,45.05903,203.08679
78.99581,-87.99363,70.48153
159.4144,156.5878,75.84249
-69.30382,210.97568,-15.72496
148.46086,9.132501,43.2446
-124.05026,225.67229,3.3437757
-54.82109,-13.2169075,44.74627
72.43937,-196.38544,141.23857
-0.6839621,13.187089,71.40722
1.0225619,-186.70303,89.74242
4.51044,8.041237,-39.385056
-142.50427,180.03395,-56.85035
-67.09348,-28.492964,-55.772118
-76.48736,105.03032,-82.42436
-179.73145,70.76818,-55.05409
4.4844255,-171.84024,4.995162
-327.4527,43.686256,-78.46849
-196.7828,-147.8862,37.977894
-203.88945,-271.73874,23.862364
-289.89212,54.846653,-59.844982
-158.70897,-219.74857,53.0663
-201.94476,-94.20627,-85.958916
-160.27391,111.60538,-54.373352
-168.0297,-53.3942,-123.6554
-156.02948,134.32559,-113.8341
-237.89612,46.223053,-101.75054
-47.730488,-146.19157,-60.509003
-210.41882,-12.611647,-1.0547217
-90.10271,-72.9441,-114.909294
-41.789677,-180.51,27.150377
-239.30182,73.049614,-128.5548
56.47397,-10.833135,-62.342632
-179.6222,-92.19738,-72.6381
-97.78889,283.72546,-249.34782
61.922047,-10.781469,52.572258
-68.35703,-103.19149,-132.90285
-0.9869674,276.7122,-138.75006
6.544663,-163.80228,125.11723
-36.484745,-121.51086,-84.68705
31.66875,75.95087,37.653797
97.37956,-344.83768,163.05835
-80.6887,21.654152,-59.22183
115.164085,-21.905807,83.73114
25.860739,-280.92987,85.07934
24.470667,276.8822,-140.90103
152.77754,0.9522744,41.712826
-118.503456,-7.7432475,-62.269764
277.24496,321.65314,-53.48531
17.812727,-269.97556,183.5436
23.15218,6.7199254,-61.83093
341.31543,86.09191,113.658905
-79.0619,-338.54877,108.59158
286.13477,297.79477,-146.7304
5.3996615,129.8439,1.6819689
-36.08558,-16.60138,-148.26765
284.40887,461.94205,-113.54867
-154.42152,-107.54626,30.256243
61.309433,-82.40166,-15.949437
94.079445,81.35121,97.92611
-26.042032,-390.5866,164.80875
109.573395,32.18322,46.497757
118.98675,41.93663,64.24426
12.356535,-54.179752,26.11544
187.84685,305.06497,-25.277258
62.23867,22.153812,61.973064
-38.785988,199.49257,-89.98532
215.71822,184.28636,80.70293
-139.37636,-63.14241,85.9784
225.7846,111.66388,96.29899
93.080414,9.318691,124.40263
-17.00597,114.40999,-39.028316
400.71567,34.08681,251.7814
-36.188145,81.97385,-66.50151
256.8483,109.71083,63.04382
126.83108,-57.986008,170.15111
-2.4285276,257.81937,-198.31155
204.36005,57.3071,202.10922
-42.89056,-32.051292,-31.840046
108.321846,79.49783,57.937057
-66.08267,-253.94124,244.26581
69.51868,-180.74612,1.9899074
71.0981,-181.61789,250.83934
-114.22063,-225.36818,-16.335829
127.39725,52.598717,41.075893
-177.04326,66.07782,-0.93495566
70.435104,-1.0116009,-155.42223
-55.660778,154.93518,49.33494
-113.65358,9.992578,-115.97569
146.84816,-220.69629,125.91593
-241.30418,99.32115,-78.93855
153.9288,-80.2073,6.3415165
-189.98705,-83.930756,28.513504
-36.467163,305.13458,-241.24965
24.98363,-101.07646,92.33035
-255.64784,24.311789,-209.39265
69.50663,163.02716,-39.315674
-228.1643,-227.82347,27.200405
29.657732,-34.00305,-79.637924
-199.88684,73.36059,-24.039125
-152.01811,-137.4682,-139.4163
-153.81041,69.03731,-50.21405
33.92339,-170.00853,-12.545591
-116.2831,-322.97455,29.43522
-166.45467,76.91332,-201.2583
123.92607,-330.18134,35.372433
-459.3876,-128.30022,-130.9751
246.46327,59.907608,-192.72949
-277.56143,-268.26486,15.5017805
-147.1669,150.18968,-270.27756
204.05208,-32.77841,17.262514
-263.2591,-275.71155,-6.518451
162.1275,149.9388,-177.02104
-53.49615,-157.47958,101.916435
40.29661,-203.20515,-26.05545
10.454722,260.7551,-133.11899
-98.38381,-269.8647,146.97935
-78.050415,-5.592569,-89.43758
85.00027,115.30317,63.702038
-193.129,-319.9042,125.45523
-12.32559,97.26867,-26.646122
12.635107,-82.857735,181.23822
-118.364265,-165.61102,42.781284
26.661266,156.16658,-7.5091977
-63.2424,87.69134,-34.5924
127.757324,-167.30241,130.82747
-70.95194,203.93393,-105.119995
156.20398,105.57581,44.197426
-205.49602,-114.62907,17.262272
138.4745,290.96576,-128.8659
