ax,ay,az
-55.432743,26.387901,-6.4293766
2.3106186,-60.35211,25.055168
79.522064,-53.672104,61.68479
40.479603,6.029216,7.462797
-43.06812,61.6529,-0.35352984
-50.505108,69.30165,29.832916
-4.8465886,19.837984,10.167153
29.911974,-36.019104,5.6307616
-24.170918,-73.54988,18.03827
-74.17446,-33.65865,10.704763
-42.875786,1.485442,15.523157
26.865383,14.022993,0.9371034
41.4498,4.649655,-60.49597
-18.358393,-37.85144,-82.50095
-2.8920882,21.687916,5.8902273
20.172268,31.513344,66.47272
-18.42752,-50.95472,13.36792
0.27526277,-40.7965,-15.665792
-22.673702,4.7763376,-8.354114
-26.289303,58.53733,14.9198065
33.378128,51.246624,25.230038
21.164307,-20.240406,-4.3804903
33.73524,-27.688152,-13.363047
-15.562993,-32.726097,-18.881823
-71.33025,0.03925411,-5.115918
-4.0966783,86.57537,14.664547
55.754997,92.72158,1.5683337
75.52741,8.187444,-3.3788404
-20.2839,-74.845825,31.451454
-101.05782,-75.8557,53.132484
-49.580063,-2.6874673,16.339293
21.104233,51.501385,-12.600994
95.658714,44.078987,-25.84527
99.76483,28.416517,-10.780585
5.2156982,-49.578808,33.27655
-63.715485,-119.448395,34.17305
-61.103764,-51.967564,18.923592
-37.374836,45.20687,12.271654
11.777662,73.27635,-15.112082
79.85026,15.394793,-36.344193
82.69365,-53.03211,-37.834984
-9.943354,-65.632576,-14.859025
-67.41995,-10.181196,30.968132
-51.5311,70.46157,47.517952
-16.055952,62.564426,34.353436
77.59763,10.747873,14.830497
70.65134,-10.566255,28.125727
-55.052708,-40.13442,33.344646
-88.411575,-21.375755,5.830375
-22.25861,43.995235,-11.438111
58.065147,77.68316,-35.018024
73.02633,59.616894,-12.335939
27.898775,-13.718788,-0.29119724
-1.0310228,-68.14192,-10.910855
6.9515095,-77.51596,7.758155
-18.338419,-22.551184,-8.921973
-31.002766,76.70069,-14.500579
23.543802,100.96959,-16.331038
48.47387,12.200962,-16.532429
12.971955,-99.709015,19.436834
-59.699516,-109.95077,14.1428995
-62.24636,-13.6350765,3.526519
3.8510144,83.24192,-6.250561
38.324966,81.22764,-39.62064
68.61975,19.69611,-15.196506
70.459435,-16.96173,12.735113
24.453238,-31.79814,22.091513
-27.557552,-35.07908,31.087654
-64.92128,-26.238604,10.008986
-36.656055,-7.1910834,8.824323
20.59334,45.384483,-25.53367
76.799965,86.80094,-84.38611
91.504585,36.867046,-60.019054
-46.739517,-59.934055,-4.0003858
-134.05434,-84.86304,32.638523
-71.79086,-3.3881242,28.178837
27.847712,81.159004,-10.911995
86.76331,77.42832,-26.555687
5.3602924,-31.961067,-19.86873
-58.76621,-131.73033,-1.1750138
-50.280865,-81.920235,8.850438
20.809803,48.8843,18.132229
97.01796,102.35404,20.491657
10.41009,32.304028,-4.947286
-66.15377,-60.17343,-7.693707
-21.878843,-48.482536,1.4896978
17.582241,33.55351,9.154603
15.500526,24.42399,6.7190504
-8.998228,-27.501553,-16.300556
10.4227915,-17.628992,-9.011252
78.331894,19.099617,-1.1458997
49.654514,46.8135,-25.84377
-56.467594,-1.814248,-32.159855
-109.48123,-54.391632,-7.928346
-64.90575,-12.867481,8.656373
28.414864,53.31397,0.7711853
52.727142,66.212074,-15.700731
22.43204,31.831593,-18.77786
-23.462643,-22.512226,27.753374
-22.811197,-84.974396,73.54822
26.042292,-62.988388,43.76899
38.09538,39.051014,1.973956
26.684278,73.45791,-35.664776
-19.05473,9.136717,-54.801003
-38.691063,-58.213318,-18.096
-43.8212,-80.746666,7.8348927
-52.800213,-62.087685,16.600122
36.506844,25.523836,10.020518
89.962875,94.87714,-21.882338
24.71823,41.678112,-26.975054
-62.811707,-45.021572,-8.658256
-130.76805,-85.34617,-0.21227297
-128.86961,-104.930626,-7.595941
-37.955135,-60.441483,-12.813279
91.69355,55.30781,15.378484
106.31714,72.17865,6.2656064
0.5361252,13.628816,-16.02228
-38.45681,-24.915768,26.56022
-62.61686,-70.727196,22.696568
-51.595524,-16.191734,-11.815315
30.169563,51.359375,-11.098098
23.85208,55.627743,-8.432538
-8.469218,42.993332,0.032515425
-39.028484,-40.42009,26.500149
-33.183456,-68.31782,51.17673
4.7501826,-15.182986,50.875687
12.998176,68.81424,23.468225
70.07056,103.220795,-8.465358
61.68717,15.521083,16.00283
-30.283066,-49.51244,28.519228
-84.41817,-53.466377,1.4392413
-75.02217,-3.559465,-10.642505
-5.827625,45.373043,-10.787823
71.64676,37.46118,-0.59292185
81.59331,16.626684,2.104763
23.586117,-19.846539,16.713068
-18.947615,-25.569965,5.1803365
-37.31998,5.6584864,-3.0553138
-32.482914,12.523602,6.9650493
-4.8551087,-24.773653,-4.5962462
40.72715,-25.300453,22.009497
58.2969,40.141056,13.845244
-28.604462,39.65459,-20.967434
-109.70305,-10.494425,-20.123758
-71.33563,-4.3781257,-34.678967
0.8974217,16.995369,-17.110489
72.60928,16.715147,17.860907
106.428764,19.740202,16.537226
29.72635,4.7980323,6.022081
-37.7272,-1.318725,-6.4498286
-97.860756,-21.813679,-7.162351
-116.219986,-44.73039,-4.006871
16.84343,22.505043,-10.8597
114.19365,43.118317,-11.003504
90.024254,15.572396,-21.163212
-9.044118,-2.0138438,-37.49711
-82.993866,-42.61407,-25.966604
-70.19716,-40.316597,0.39837748
-28.837208,3.519606,5.7450943
41.232357,43.316025,1.6665865
59.356453,29.01354,11.017166
41.023373,13.735599,9.218415
-7.7832484,-8.793844,22.820765
-77.64348,-45.64422,23.274794
-42.413177,-34.210983,-10.292797
34.74886,35.552723,17.288168
74.53042,94.25882,22.486279
47.520435,24.918545,-3.0873191
-11.360239,-54.2011,-1.0913693
-46.870358,-81.31344,-32.694897
-38.500137,-56.27223,-19.555517
-2.9817147,27.712925,7.522082
-3.2382905,82.29511,0.5255876
14.410915,68.49388,8.290346
43.515793,-16.771494,4.535915
33.990078,-60.921974,-7.100609
10.184439,-28.29566,-20.585455
4.470207,47.0495,-15.754783
12.97366,74.28937,-21.65562
-4.2824516,-2.2412786,-35.99875
-15.025451,-40.47941,-13.276462
3.8006985,-12.042027,17.79198
20.035645,22.255764,35.756687
27.863401,28.954355,30.555424
39.119144,5.1973205,2.423668
52.898003,-12.078709,-39.68686
54.233242,22.176895,-45.343197
18.924484,34.086555,-15.778327
-55.6569,-37.220306,7.18948
-61.107475,-53.152355,28.547728
32.66566,-5.132267,40.844444
56.49189,21.91294,23.356705
17.251812,20.870487,-3.4408305
4.073731,27.903894,11.727938
0.5088131,14.076045,22.302095
17.063034,-56.55559,3.500576
10.299112,-55.214157,20.330442
-0.7270592,-4.464402,21.520504
25.961655,15.537235,-16.531519
29.317507,52.78152,-6.8739543
4.66242,50.938366,-7.499977
-7.7926416,-3.8764267,-14.914825
-1.741602,-60.677086,18.991547
1.0044516,-74.869316,14.75508
12.646601,18.981785,-18.718357
56.79401,69.787865,-32.899685
26.766968,26.446716,-14.796687
-58.704105,-9.089315,-10.706298
-48.893753,-91.06482,3.476084
-8.950155,-95.28395,25.772932
19.626408,7.921167,13.482316
31.481354,79.27948,1.1073873
-33.272957,24.363935,-78.09694
-96.07659,-115.22409,-122.869606
-25.719513,-53.185944,-18.66202
82.45648,11.338404,61.157887
17.00049,-44.918877,21.111425
-72.79387,40.844055,-16.76861
-47.754566,64.76571,-6.796235
-0.66699183,31.31659,-17.863108
42.74683,23.180523,-30.11286
34.517162,-42.042652,-42.14462
-2.616577,-25.233208,-69.03902
-50.89712,-8.7968855,-55.3567
-92.347404,8.164358,13.334746
-27.459505,15.1320305,67.51218
61.352795,-36.007908,81.9931
66.63762,19.96668,43.6702
28.850304,63.675877,-21.38222
-58.823647,17.456997,-55.46517
-118.029816,-10.997143,-66.11625
-75.34661,-35.1171,-25.695244
-6.8603063,-46.72967,11.887341
63.43689,11.277373,11.671909
95.31242,49.495804,4.119728
69.32705,-2.6409507,-8.782254
-43.146847,-47.88122,-16.082493
-99.2663,-51.153397,16.734497
