ax,ay,az
-181.32812,99.57453,-78.098206
76.87943,46.239956,72.327515
378.8846,141.93207,79.172516
397.02667,-77.38742,141.39622
114.830826,-69.29633,11.436962
-69.97033,-202.56392,-184.79103
-306.21805,-138.4381,-215.93895
-165.22673,88.81694,-22.425299
-13.342224,25.217121,22.569511
-171.31892,239.6231,-120.66798
45.891727,181.72424,52.5355
186.11905,3.4435143,-20.078272
196.52873,-223.60765,-93.39514
92.302536,-244.61748,29.079039
-148.23804,159.13765,26.193384
-75.17116,89.15123,26.09615
109.373634,-206.30743,81.47197
-75.553474,-350.62445,122.632866
-216.21165,-37.212696,-70.59678
132.75023,279.85187,-67.064476
276.95242,-79.06982,135.2296
52.374794,-263.60535,120.383286
-158.75783,209.58408,17.698074
-64.089386,496.73785,-63.716846
81.141846,137.7375,-101.65175
-64.28009,-172.99646,-111.44132
-106.88798,-248.23268,10.083957
-176.3706,-110.10138,87.70039
-127.931206,31.611134,41.69192
164.5771,-30.039688,61.330433
75.83819,-43.535065,30.832485
-2.0608556,-106.04079,-94.0495
212.78946,46.956707,-178.35368
-7.034815,268.14737,-136.70761
-236.77399,250.44843,-49.71663
-70.54786,50.631176,56.125603
-90.405334,-76.93597,4.447171
-83.1254,43.92678,-30.018452
32.19256,-28.187923,84.48806
111.81945,-137.2529,-31.669598
153.02452,-231.13063,-15.153657
76.78352,-303.6726,67.0353
209.6196,-19.696087,22.554321
240.75014,232.68698,50.926064
-15.770211,48.54105,15.492891
-291.3775,40.838203,16.710817
-408.0849,267.95972,-10.580465
-8.653363,-10.09462,56.4707
243.48866,-212.23135,201.15292
-56.02573,-139.30563,-14.80515
-135.07497,-29.743576,-281.20425
-20.258556,36.01128,-134.76299
-2.471601,-86.79093,-79.36434
253.54457,-9.154777,-23.265146
165.8537,121.29892,174.94847
-235.19612,213.75078,12.380456
-47.450447,93.53331,-11.3240595
3.945633,-68.32164,17.366947
-29.7731,-238.0703,22.564096
104.60346,-317.23135,40.774563
-47.4755,225.42403,-5.7891
-57.242695,313.10623,150.35251
148.3387,60.806114,57.450165
82.47349,163.05075,-106.05917
